start_time,crypto_code,e_roi,time_cost,ask,ask_q,ask_1,ask_1_q,bid_2,bid_2_q,roi_30,ask_30,ask_q_30,ask_1_30,ask_1_q_30,bid_2_30,bid_2_q_30,roi_100,ask_100,ask_q_100,ask_1_100,ask_1_q_100,bid_2_100,bid_2_q_100,roi_300,ask_300,ask_q_300,ask_1_300,ask_1_q_300,bid_2_300,bid_2_q_300
1621184995.624567,EZ,1.0065317837966796,1188.3913099765778,0.075386,4.915,0.002533,70.4,0.0001922,1.63,0.9939764139033002,0.07538500000000001,4.57,0.002533,70.4,0.0001898,27.09,0.9939895994123458,0.075384,0.141,0.002533,70.4,0.0001898,27.09,0.9940687198134772,0.075378,0.141,0.002533,70.4,0.0001898,27.09
1621185255.776473,RENBTC,1.0040707504067423,259.71544814109797,0.074678,0.024,13.33,0.00011999999999999999,0.99951,0.013969999999999998,1.0040707504067423,0.074678,0.024,13.33,0.00011999999999999999,0.99951,0.013969999999999998,1.0023660918237378,0.074805,4.7360000000000015,13.33,0.00011999999999999999,0.99951,0.013969999999999998,1.0023660918237378,0.074805,1.122,13.33,0.00011999999999999999,0.99951,0.013969999999999998
1621185311.842782,THETA,1.0046431008882089,55.612046241760254,0.074943,5.0,0.0026893,45.0,0.00020248,60.3,0.998934462667832,0.074943,5.425,0.0027036,10.0,0.0002024,167.0,1.004295782550288,0.074943,5.425,0.0027036,10.0,0.00020241,60.0,0.9988372095915232,0.07495399999999999,4.7,0.0027036,10.0,0.00020241,60.0
1621185652.8347461,REP,1.0051900775828209,340.5594959259033,0.074837,2.5,0.00976,0.74,0.0007342000000000001,38.2,0.996005599716582,0.074837,1.5219999999999998,0.00985,3.7680000000000002,0.0007342000000000001,24.276999999999997,1.0051900775828209,0.074837,1.5219999999999998,0.00985,3.7680000000000002,0.0007342000000000001,24.276999999999997,0.996005599716582,0.074837,1.5219999999999998,0.00985,3.7680000000000002,0.0007342000000000001,24.276999999999997
1621185658.7748039,REP,1.0050020685904741,5.506195068359375,0.074851,2.5,0.00976,1.348,0.0007342000000000001,5.2410000000000005,1.0050020685904741,0.074851,2.5,0.00976,1.348,0.0007342000000000001,5.2410000000000005,1.0050020685904741,0.074851,2.5,0.00981,16.467,0.0007342000000000001,1.187,0.9998930923348566,0.07485,0.079,0.00981,16.467,0.0007342000000000001,1.187
1621186937.2940972,LOOM,1.0058135728684272,119.2704541683197,0.075623,5.0,3.576e-05,6937.0,2.72e-06,643902.0,0.9838045231338884,0.075623,4.6080000000000005,3.656e-05,89306.0,2.72e-06,514105.0,1.0058401743038188,0.07562100000000001,0.56,3.638e-05,43787.0,2.72e-06,454627.0,0.991423501463742,0.07562100000000001,0.56,3.628e-05,775.0,2.72e-06,446275.0
1621187045.482191,LOOM,1.0044830447582798,107.74585294723512,0.07570199999999999,4.7,3.577e-05,282.0,2.72e-06,4672.0,0.9860142291713412,0.07570199999999999,4.817,3.644e-05,23090.0,2.72e-06,2583.0,1.0045095832799378,0.0757,0.153,3.643e-05,7015.0,2.72e-06,2583.0,0.986350036024078,0.075697,4.7,3.643e-05,14808.0,2.72e-06,2583.0
1621189817.749347,NEBL,1.0041135290157828,147.59056401252747,0.076408,2.5,0.000659,3.96,5.056e-05,252.0,1.0041792406716743,0.076403,2.476,0.000659,3.96,5.056e-05,252.0,1.0040872467613915,0.07641,1.02,0.000659,3.96,5.056e-05,252.0,1.0040872467613915,0.07641,7.2010000000000005,0.000659,3.96,5.056e-05,252.0
1621189818.186368,NEBL,1.0041135290157828,0.0004279613494873047,0.076408,1.784,0.000659,3.96,5.056e-05,252.0,1.0041135290157828,0.076408,1.784,0.000659,3.96,5.056e-05,252.0,1.0041135290157828,0.076408,1.784,0.000659,3.96,5.056e-05,252.0,1.0039558561245476,0.07642,1.808,0.000659,3.96,5.056e-05,252.0
1621189818.839985,NEBL,1.004008408252695,0.21693897247314453,0.076416,0.083,0.000659,3.96,5.056e-05,252.0,1.004008408252695,0.076416,0.083,0.000659,3.96,5.056e-05,252.0,1.0039952697048815,0.076417,2.242,0.000659,3.96,5.056e-05,252.0,1.0039952697048815,0.076417,2.242,0.000659,3.96,5.056e-05,252.0
