start_time,crypto_code,e_roi,time_cost,ask,ask_q,ask_1,ask_1_q,bid_2,bid_2_q,roi_30,ask_30,ask_q_30,ask_1_30,ask_1_q_30,bid_2_30,bid_2_q_30,roi_100,ask_100,ask_q_100,ask_1_100,ask_1_q_100,bid_2_100,bid_2_q_100,roi_300,ask_300,ask_q_300,ask_1_300,ask_1_q_300,bid_2_300,bid_2_q_300
1621100202.978327,DATA,1.006759051074686,135.62089824676514,0.078437,14.57,3.989e-05,580.0,3.15e-06,3756.0,0.9915955196881288,0.078437,14.57,4.05e-05,1685.0,3.15e-06,3176.0,1.006759051074686,0.078437,19.27,4.05e-05,1685.0,3.15e-06,3176.0,0.9884475974034048,0.078437,19.27,4.05e-05,1685.0,3.14e-06,12801.0
1621100375.195797,DATA,1.005522303586721,171.7661738395691,0.078501,6.654,4.092e-05,2142.0,3.23e-06,33156.0,0.9921864640166054,0.078501,6.654,4.147e-05,5468.0,3.23e-06,31014.0,1.005522303586721,0.078501,6.562,4.147e-05,5468.0,3.23e-06,28793.0,0.9921864640166054,0.078501,11.262,4.147e-05,5468.0,3.23e-06,28793.0
1621100448.1383634,DATA,1.0046754203673156,72.51305675506592,0.078433,4.586,4.099e-05,9280.0,3.23e-06,28754.0,1.0015649701494602,0.078433,4.584,4.099e-05,5936.0,3.22e-06,14392.0,0.9952425570793144,0.078441,0.116,4.143e-05,2285.0,3.2e-06,1940.0,0.9785185544795882,0.078441,0.025,4.143e-05,16933.0,3.18e-06,34005.0
1621101812.1438901,XVG,1.0047226647445704,1363.5640618801115,0.078436,4.7,1.307e-05,476.0,1.03e-06,670056.0,0.994929145589624,0.078428,4.0,1.32e-05,6520.0,1.03e-06,514460.0,1.0048251508632775,0.078428,9.696,1.32e-05,6520.0,1.03e-06,514054.0,0.9949672047217476,0.078425,4.882,1.32e-05,6520.0,1.03e-06,511354.0
1621103377.3945491,ADA,1.0074842746514494,221.56414699554443,0.078497,0.003,0.00060644,8239.0,4.796e-05,5.0,1.000341975790284,0.078497,0.003,0.00060644,2689.0,4.762e-05,943.0,1.0005520434038475,0.078497,0.003,0.00060697,2689.0,4.763e-05,1600.0,0.9996619018778696,0.078497,0.003,0.00060698,55.0,4.763e-05,1566.0
1621103891.601728,EZ,1.0080811978245974,513.7277100086212,0.078261,3.029,0.00244,5.51,0.00019250000000000002,21.1,0.9944000693628954,0.078261,3.016,0.002471,14.18,0.0001923,17.82,1.0070338407359485,0.078261,3.016,0.002471,14.18,0.0001923,17.82,0.9944000693628954,0.078261,3.016,0.002471,14.18,0.0001923,17.82
1621104300.910791,STEEM,1.007081487318989,408.8261420726776,0.078226,4.7,0.0002295,68.08,1.808e-05,27579.0,1.0070943614830967,0.078225,4.808,0.0002295,68.08,1.808e-05,27579.0,1.0070943614830967,0.078225,4.808,0.0002295,68.08,1.808e-05,27579.0,1.0070943614830967,0.078225,4.808,0.0002295,68.08,1.808e-05,27579.0
1621104301.349149,STEEM,1.0070943614830967,0.00037598609924316406,0.078225,4.808,0.0002295,68.08,1.808e-05,27579.0,1.007081487318989,0.078226,4.7,0.0002295,68.08,1.808e-05,27579.0,1.0070943614830967,0.078225,4.808,0.0002295,68.08,1.808e-05,27579.0,1.007107235976366,0.078224,3.3280000000000003,0.0002295,68.08,1.808e-05,27579.0
1621104301.825622,STEEM,1.007197366646832,0.0007512569427490232,0.078217,4.0,0.0002295,68.08,1.808e-05,27579.0,1.0072102437738475,0.078216,2.5,0.0002295,68.08,1.808e-05,27579.0,1.0072102437738475,0.078216,2.5,0.0002295,68.08,1.808e-05,27579.0,1.0072102437738475,0.078216,2.5,0.0002295,68.08,1.808e-05,27579.0
1621104302.276775,STEEM,1.0070943614830967,0.0004439353942871094,0.078225,4.808,0.0002295,68.08,1.808e-05,27579.0,1.0070943614830967,0.078225,4.808,0.0002295,68.08,1.808e-05,27579.0,1.0070943614830967,0.078225,1.6469999999999998,0.0002295,68.08,1.808e-05,27579.0,1.0069398932348537,0.078237,4.808,0.0002295,68.08,1.808e-05,27579.0
