start_time,crypto_code,e_roi,time_cost,ask,ask_q,ask_1,ask_1_q,bid_2,bid_2_q,roi_30,ask_30,ask_q_30,ask_1_30,ask_1_q_30,bid_2_30,bid_2_q_30,roi_100,ask_100,ask_q_100,ask_1_100,ask_1_q_100,bid_2_100,bid_2_q_100,roi_300,ask_300,ask_q_300,ask_1_300,ask_1_q_300,bid_2_300,bid_2_q_300
1621267878.884473,PIVX,1.0040737762191665,1155.138366937637,0.075851,0.158,0.0004375,0.93,3.332e-05,174.0,1.0040737762191665,0.075851,0.001,0.0004375,0.93,3.332e-05,174.0,1.0040737762191665,0.075851,0.001,0.0004375,0.93,3.332e-05,174.0,1.0042458925604576,0.075838,0.08800000000000001,0.0004375,0.93,3.332e-05,174.0
1621267879.383337,PIVX,1.0043385950336934,0.0002009868621826172,0.075831,0.057999999999999996,0.0004375,0.93,3.332e-05,174.0,1.0044445616765358,0.075823,0.069,0.0004375,0.93,3.332e-05,174.0,1.0043121068664038,0.075833,0.32799999999999996,0.0004375,0.93,3.332e-05,174.0,1.0043650845982408,0.075829,7.4570000000000025,0.0004375,0.93,3.332e-05,174.0
1621267879.8716931,PIVX,1.0044048215651622,0.00023412704467773443,0.075826,5.3020000000000005,0.0004375,0.93,3.332e-05,174.0,1.0044048215651622,0.075826,5.3020000000000005,0.0004375,0.93,3.332e-05,174.0,1.0044048215651622,0.075826,5.3020000000000005,0.0004375,0.93,3.332e-05,174.0,1.0044578090791592,0.075822,1.979,0.0004375,0.93,3.332e-05,174.0
1621267880.331902,PIVX,1.0044843049327354,0.0003008842468261719,0.07582,2.7769999999999997,0.0004375,0.93,3.332e-05,174.0,1.0044975533837164,0.07581900000000001,6.072,0.0004375,0.93,3.332e-05,174.0,1.0046168051708215,0.07581,6.072,0.0004375,0.93,3.332e-05,174.0,1.0044048215651622,0.075826,0.032,0.0004375,0.93,3.332e-05,174.0
1621267880.772799,PIVX,1.0044710568312207,0.0005309581756591797,0.075821,1.875,0.0004375,0.93,3.332e-05,174.0,1.0044180679195516,0.075825,1.392,0.0004375,0.93,3.332e-05,174.0,1.004431314623338,0.075824,0.802,0.0004375,0.93,3.332e-05,174.0,1.0044180679195516,0.075825,0.353,0.0004375,0.93,3.332e-05,174.0
1621267881.21516,PIVX,1.0042988633066965,0.00030517578125,0.075834,1.028,0.0004375,0.93,3.332e-05,174.0,1.0042988633066965,0.075834,0.951,0.0004375,0.93,3.332e-05,174.0,1.0042988633066965,0.075834,0.951,0.0004375,0.93,3.332e-05,174.0,1.0041664469173568,0.07584400000000001,1.915,0.0004375,0.93,3.332e-05,174.0
1621267881.6524422,PIVX,1.0041664469173568,0.0004229545593261719,0.07584400000000001,1.915,0.0004375,0.93,3.332e-05,174.0,1.0041664469173568,0.07584400000000001,1.915,0.0004375,0.93,3.332e-05,174.0,1.0041664469173568,0.07584400000000001,1.915,0.0004375,0.93,3.332e-05,174.0,1.0041134901381712,0.075848,0.045,0.0004375,0.93,3.332e-05,174.0
1621267882.1094859,PIVX,1.0041796869849555,0.0004200935363769531,0.075843,0.498,0.0004375,0.93,3.332e-05,174.0,1.0041796869849555,0.075843,0.498,0.0004375,0.93,3.332e-05,174.0,1.0041796869849555,0.075843,0.498,0.0004375,0.93,3.332e-05,174.0,1.0041796869849555,0.075843,2.877,0.0004375,0.93,3.332e-05,174.0
1621267882.5837321,PIVX,1.004232650746977,0.00034499168395996094,0.075839,6.072,0.0004375,0.93,3.332e-05,174.0,1.004232650746977,0.075839,6.072,0.0004375,0.93,3.332e-05,174.0,1.0042591347231562,0.075837,6.072,0.0004375,0.93,3.332e-05,174.0,1.0042591347231562,0.075837,11.547,0.0004375,0.93,3.332e-05,174.0
1621267883.0281699,PIVX,1.0042988633066965,0.00026798248291015625,0.075834,0.816,0.0004375,0.93,3.332e-05,174.0,1.0043121068664038,0.075833,5.819,0.0004375,0.93,3.332e-05,174.0,1.0043121068664038,0.075833,5.819,0.0004375,0.93,3.332e-05,174.0,1.0043783299045206,0.07582799999999999,5.819,0.0004375,0.93,3.332e-05,174.0
