start_time,crypto_code,e_roi,time_cost,roi_30,roi_100,roi_300,roi_1000
1620472777.0,XVG,1.006813379,482.3289952,0.993574882,0.993574882,0.993574882,0.9
1620472786.0,XVG,1.004243131,8.170396805,1.004243131,1.002183146,0.999108964,0.9
1620489563.0,LINK,1.004121431,40.21063209,1.004121431,0.998988442,0.998988442,0.9
1620489865.0,PIVX,1.006135499,301.551765,0.990528842,0.990528842,0.990528842,0.9
1620490100.0,ETC,1.004275475,234.0917077,1.002002183,1.002002183,0.999117631,0.9
1620490680.0,LINK,1.005876065,579.958616,1.005876065,1.005385944,1.005177642,0.9
1620490689.0,EZ,1.0097014359999998,8.175289869,1.009560576,1.009560576,1.008950027,0.9
1620490689.0,EZ,1.008950027,0.0007369519999999999,1.008981299,1.009012572,1.009059486,0.9
1620490689.0,EZ,1.009090765,0.000588179,1.009075125,1.008934392,1.0088718559999998,0.9
1620490690.0,EZ,1.0088718559999998,0.000403166,1.008887489,1.008887489,1.0088718559999998,0.9
1620490690.0,EZ,1.008887489,0.000441074,1.008887489,1.008887489,1.008887489,0.9
1620490691.0,EZ,1.008887489,0.001237154,1.008887489,1.008918757,1.008934392,0.9
1620490691.0,EZ,1.008934392,0.000502586,1.008934392,1.008981299,1.009106405,0.9
1620490692.0,EZ,1.009106405,0.00054884,1.009106405,1.009122045,1.009106405,0.9
1620490692.0,EZ,1.009122045,0.000576019,1.009122045,1.009122045,1.009231542,0.9
1620490693.0,EZ,1.00902821,0.000558853,1.00902821,1.00902821,1.00902821,0.9
1620490693.0,EZ,1.00902821,0.000918865,1.00902821,1.00902821,1.009137686,0.9
1620490694.0,EZ,1.009137686,0.001115084,1.009137686,1.009137686,1.009137686,0.9
1620490694.0,EZ,1.009137686,0.0021600720000000003,1.009137686,1.009137686,1.009137686,0.9
1620490694.0,EZ,1.009137686,0.002210855,1.009137686,1.009137686,1.009137686,0.9
1620490695.0,EZ,1.009137686,0.00245285,1.009137686,1.009137686,1.009137686,0.9
1620490695.0,EZ,1.009137686,0.002518177,1.009137686,1.009137686,1.009137686,0.9
1620490696.0,EZ,1.009137686,0.001883745,1.009137686,1.009137686,1.009137686,0.9
1620490696.0,EZ,1.009137686,0.002233028,1.009137686,1.009137686,1.009137686,0.9
1620490697.0,EZ,1.009137686,0.001226187,1.009137686,1.009137686,1.009137686,0.9
1620490697.0,EZ,1.009137686,0.002377987,1.009137686,1.009137686,1.009137686,0.9
1620490698.0,EZ,1.009137686,0.00229001,1.009137686,1.009137686,1.009137686,0.9
1620490698.0,EZ,1.009137686,0.00255084,1.009137686,1.009137686,1.009137686,0.9
1620490698.0,EZ,1.009137686,0.002703905,1.009137686,1.009137686,1.009137686,0.9
1620490699.0,EZ,1.009137686,0.002309084,1.009137686,1.009137686,1.009137686,0.9
1620490699.0,EZ,1.009137686,0.002678633,1.009137686,1.009137686,1.009137686,0.9
1620490700.0,EZ,1.009137686,0.002001047,1.009137686,1.009137686,1.009137686,0.9
1620490700.0,EZ,1.009137686,0.002546072,1.009137686,1.009137686,1.009137686,0.9
1620490701.0,EZ,1.009137686,0.001970053,1.009137686,1.009137686,1.009137686,0.9
1620490701.0,EZ,1.009137686,0.002799988,1.009137686,1.009137686,1.009137686,0.9
1620490702.0,EZ,1.009137686,0.001608849,1.009137686,1.009137686,1.009137686,0.9
1620490702.0,EZ,1.009137686,0.002168179,1.009122045,1.009122045,1.009122045,0.9
1620490703.0,EZ,1.009122045,0.002401114,1.009122045,1.009122045,1.009122045,0.9
1620490703.0,EZ,1.009122045,0.002235174,1.009122045,1.009122045,1.009122045,0.9
1620490703.0,EZ,1.009122045,0.002557039,1.009122045,1.009122045,1.009122045,0.9
1620490704.0,EZ,1.009122045,0.002350092,1.009122045,1.009122045,1.009122045,0.9
1620490704.0,EZ,1.009122045,0.002312899,1.009122045,1.009122045,1.009122045,0.9
1620490705.0,EZ,1.009122045,0.00252986,1.009122045,1.009122045,1.009122045,0.9
1620490705.0,EZ,1.009122045,0.002180099,1.009122045,1.009122045,1.009122045,0.9
1620490706.0,EZ,1.009122045,0.002678156,1.009122045,1.009122045,1.009122045,0.9
1620490706.0,EZ,1.009122045,0.002651215,1.009122045,1.009122045,1.009122045,0.9
1620490707.0,EZ,1.009122045,0.002641916,1.009122045,1.009122045,1.009122045,0.9
1620490707.0,EZ,1.009122045,0.00145483,1.009122045,1.009122045,1.009122045,0.9
1620490707.0,EZ,1.009122045,0.002218008,1.009122045,1.009122045,1.009122045,0.9
1620490708.0,EZ,1.009122045,0.002285004,1.009122045,1.009122045,1.009122045,0.9
1620490708.0,EZ,1.009122045,0.002702951,1.009122045,1.009122045,1.009122045,0.9
1620490709.0,EZ,1.009122045,0.002485991,1.009122045,1.009122045,1.009122045,0.9
1620490709.0,EZ,1.009122045,0.002297878,1.009122045,1.009122045,1.009122045,0.9
1620490710.0,EZ,1.009122045,0.0022718910000000003,1.009122045,1.009122045,1.009122045,0.9
1620490710.0,EZ,1.009122045,0.001628876,1.009122045,1.009122045,1.009122045,0.9
1620490711.0,EZ,1.009122045,0.002340078,1.009122045,1.009122045,1.009122045,0.9
1620490711.0,EZ,1.009122045,0.002645016,1.009122045,1.009122045,1.009122045,0.9
1620490711.0,EZ,1.009122045,0.002291203,1.009122045,1.009122045,1.009122045,0.9
1620490712.0,EZ,1.009122045,0.002205849,1.009122045,1.009122045,1.009122045,0.9
1620490712.0,EZ,1.009122045,0.002399921,1.009122045,1.009122045,1.009122045,0.9
1620490713.0,EZ,1.009122045,0.002542734,1.009122045,1.009122045,1.009122045,0.9
1620490713.0,EZ,1.009122045,0.001508951,1.009122045,1.009122045,1.009122045,0.9
1620490714.0,EZ,1.009122045,0.002519846,1.009122045,1.009122045,1.009122045,0.9
1620490714.0,EZ,1.009122045,0.002496004,1.009122045,1.009122045,1.009122045,0.9
1620490715.0,EZ,1.009122045,0.0015120510000000002,1.009122045,1.009122045,1.009122045,0.9
1620490715.0,EZ,1.009122045,0.002467155,1.009122045,1.009122045,1.009122045,0.9
1620490715.0,EZ,1.009122045,0.001449347,1.009122045,1.009122045,1.009122045,0.9
1620490716.0,EZ,1.009122045,0.001298904,1.009122045,1.009122045,1.009122045,0.9
1620490716.0,EZ,1.009122045,0.001145124,1.009122045,1.009122045,1.009122045,0.9
1620490717.0,EZ,1.009122045,0.002419233,1.009122045,1.009122045,1.009122045,0.9
1620490717.0,EZ,1.009122045,0.001587868,1.009122045,1.009122045,1.009122045,0.9
1620490718.0,EZ,1.009122045,0.002179146,1.009122045,1.009122045,1.009122045,0.9
1620490718.0,EZ,1.009122045,0.002176046,1.009122045,1.009122045,1.009122045,0.9
1620490719.0,EZ,1.009122045,0.002361059,1.009122045,1.009122045,1.009122045,0.9
1620490719.0,EZ,1.009122045,0.002263784,1.009122045,1.009122045,1.009122045,0.9
1620490720.0,EZ,1.009122045,0.002471924,1.009122045,1.009122045,1.009122045,0.9
1620490720.0,EZ,1.009122045,0.0024669170000000003,1.009122045,1.009122045,1.009122045,0.9
1620490720.0,EZ,1.009122045,0.002509117,1.009122045,1.009122045,1.009122045,0.9
1620490721.0,EZ,1.009122045,0.00227809,1.009122045,1.009122045,1.009122045,0.9
1620490721.0,EZ,1.009122045,0.00265336,1.009122045,1.009122045,1.009122045,0.9
1620490722.0,EZ,1.009122045,0.001413107,1.009122045,1.009122045,1.009122045,0.9
1620490722.0,EZ,1.009122045,0.0026049610000000003,1.009122045,1.009122045,1.009122045,0.9
1620490723.0,EZ,1.009122045,0.002303839,1.009122045,1.009122045,1.009122045,0.9
1620490723.0,EZ,1.009122045,0.002530098,1.009122045,1.009122045,1.009122045,0.9
1620490724.0,EZ,1.009122045,0.002566099,1.009122045,1.009122045,1.009122045,0.9
1620490724.0,EZ,1.009122045,0.002609015,1.009122045,1.009122045,1.009122045,0.9
1620490724.0,EZ,1.009122045,0.002600908,1.009122045,1.009122045,1.009122045,0.9
1620490725.0,EZ,1.009122045,0.002552986,1.009122045,1.009122045,1.009122045,0.9
1620490725.0,EZ,1.009122045,0.0026199820000000003,1.009122045,1.009122045,1.009122045,0.9
1620490726.0,EZ,1.009122045,0.0019838810000000003,1.009122045,1.009122045,1.009122045,0.9
1620490726.0,EZ,1.00681252,0.002065897,1.00681252,1.00681252,1.00681252,0.9
1620490727.0,EZ,1.00681252,0.003055096,1.00681252,1.00681252,1.00681252,0.9
1620490727.0,EZ,1.00681252,0.00216198,1.00681252,1.00681252,1.00681252,0.9
1620490728.0,EZ,1.00681252,0.002674818,1.00681252,1.00681252,1.00681252,0.9
1620490728.0,EZ,1.00681252,0.001729965,1.00681252,1.00681252,1.00681252,0.9
1620490729.0,EZ,1.00681252,0.00166297,1.00681252,1.00681252,1.00681252,0.9
1620490729.0,EZ,1.00681252,0.002232075,1.00681252,1.00681252,1.00681252,0.9
1620490729.0,EZ,1.00681252,0.002371073,1.00681252,1.00681252,1.00681252,0.9
1620490730.0,EZ,1.00681252,0.001219749,1.00681252,1.00681252,1.00681252,0.9
1620490730.0,EZ,1.00681252,0.001665592,1.00681252,1.00681252,1.00681252,0.9
1620490731.0,EZ,1.00681252,0.002802849,1.00681252,1.00681252,1.00681252,0.9
1620490731.0,EZ,1.00681252,0.001152039,1.00681252,1.00681252,1.00681252,0.9
1620490732.0,EZ,1.00681252,0.002652168,1.00681252,1.00681252,1.00681252,0.9
1620490732.0,EZ,1.00681252,0.0022671220000000003,1.00681252,1.00681252,1.00681252,0.9
1620490733.0,EZ,1.00681252,0.001851082,1.00681252,1.00681252,1.00681252,0.9
1620490733.0,EZ,1.00681252,0.001596212,1.00681252,1.00681252,1.00681252,0.9
1620490733.0,EZ,1.00681252,0.001127243,1.00681252,1.00681252,1.00681252,0.9
1620490734.0,EZ,1.00681252,0.002408981,1.00681252,1.00681252,1.00681252,0.9
1620490734.0,EZ,1.00681252,0.002271175,1.00681252,1.00681252,1.00681252,0.9
1620490735.0,EZ,1.00681252,0.001748085,1.00681252,1.00681252,1.00681252,0.9
1620490735.0,EZ,1.00681252,0.002527952,1.00681252,1.00681252,1.00681252,0.9
1620490736.0,EZ,1.00681252,0.0012519360000000002,1.00681252,1.00681252,1.00681252,0.9
1620490736.0,EZ,1.009153328,0.001405001,1.009153328,1.009153328,1.009153328,0.9
1620490737.0,EZ,1.009153328,0.002301931,1.009153328,1.009153328,1.009153328,0.9
1620490737.0,EZ,1.009153328,0.002101898,1.009153328,1.009153328,1.009153328,0.9
1620490737.0,EZ,1.009153328,0.002212048,1.009153328,1.009153328,1.009153328,0.9
1620490738.0,EZ,1.009153328,0.002542973,1.009153328,1.009153328,1.009153328,0.9
1620490738.0,EZ,1.009153328,0.002175331,1.009153328,1.009153328,1.009153328,0.9
1620490739.0,EZ,1.009153328,0.0017099379999999998,1.009153328,1.009153328,1.009153328,0.9
1620490739.0,EZ,1.009153328,0.002780914,1.009153328,1.009153328,1.009153328,0.9
1620490740.0,EZ,1.009153328,0.002033949,1.009153328,1.009153328,1.009153328,0.9
1620490740.0,EZ,1.009153328,0.002389669,1.009153328,1.009153328,1.009153328,0.9
1620490741.0,EZ,1.009153328,0.002295971,1.009153328,1.009153328,1.009153328,0.9
1620490741.0,EZ,1.009153328,0.002634048,1.009153328,1.009153328,1.009153328,0.9
1620490742.0,EZ,1.009153328,0.00229907,1.009153328,1.009153328,1.009153328,0.9
1620490742.0,EZ,1.009153328,0.002166986,1.009153328,1.009153328,1.009153328,0.9
1620490742.0,EZ,1.009153328,0.002256155,1.009153328,1.009153328,1.009153328,0.9
1620490743.0,EZ,1.009153328,0.002603054,1.009153328,1.009153328,1.009153328,0.9
1620490743.0,EZ,1.009153328,0.00138092,1.009153328,1.009153328,1.009153328,0.9
1620490744.0,EZ,1.009153328,0.002789021,1.009153328,1.009153328,1.009153328,0.9
1620490744.0,EZ,1.009153328,0.002547264,1.009153328,1.009153328,1.009153328,0.9
1620490745.0,EZ,1.009153328,0.000926018,1.009153328,1.009153328,1.009153328,0.9
1620490745.0,EZ,1.009153328,0.002672911,1.009153328,1.009153328,1.009153328,0.9
1620490746.0,EZ,1.009153328,0.001939058,1.009153328,1.009153328,1.009153328,0.9
1620490746.0,EZ,1.009153328,0.00244689,1.009153328,1.009153328,1.009153328,0.9
1620490746.0,EZ,1.009153328,0.002190828,1.009153328,1.009153328,1.009153328,0.9
1620490747.0,EZ,1.009153328,0.002309084,1.009153328,1.009153328,1.009153328,0.9
1620490747.0,EZ,1.009153328,0.001386881,1.009153328,1.009153328,1.009153328,0.9
1620490748.0,EZ,1.00682809,0.002166986,1.00682809,1.00682809,1.00682809,0.9
1620490748.0,EZ,1.00682809,0.00213623,1.00682809,1.00682809,1.00682809,0.9
1620490749.0,EZ,1.00682809,0.002145052,1.00682809,1.00682809,1.00682809,0.9
1620490749.0,EZ,1.00682809,0.00225687,1.00682809,1.00682809,1.007700747,0.9
1620490750.0,EZ,1.007700747,0.002440929,1.007700747,1.007700747,1.007700747,0.9
1620490750.0,EZ,1.007700747,0.002172232,1.007700747,1.007700747,1.007700747,0.9
1620490751.0,EZ,1.0079035440000002,0.001826763,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490751.0,EZ,1.0079035440000002,0.002276659,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490751.0,EZ,1.0079035440000002,0.00250721,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490752.0,EZ,1.0079035440000002,0.001230001,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490752.0,EZ,1.0079035440000002,0.002527952,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490753.0,EZ,1.0079035440000002,0.00224781,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490753.0,EZ,1.0079035440000002,0.002473831,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490754.0,EZ,1.0079035440000002,0.002459049,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490754.0,EZ,1.0079035440000002,0.001451015,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490755.0,EZ,1.0079035440000002,0.002362728,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490755.0,EZ,1.0079035440000002,0.00231576,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490755.0,EZ,1.0079035440000002,0.001287937,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490756.0,EZ,1.0079035440000002,0.002426147,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490756.0,EZ,1.0079035440000002,0.001725197,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490757.0,EZ,1.0079035440000002,0.002219915,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490757.0,EZ,1.0079035440000002,0.002141953,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490758.0,EZ,1.0079035440000002,0.002138138,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490758.0,EZ,1.0079035440000002,0.001199245,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490759.0,EZ,1.0079035440000002,0.002340794,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490759.0,EZ,1.0079035440000002,0.002701759,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490760.0,EZ,1.0079035440000002,0.002317905,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490760.0,EZ,1.0079035440000002,0.00118494,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490760.0,EZ,1.0079035440000002,0.001165867,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490761.0,EZ,1.0079035440000002,0.0025599,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490761.0,EZ,1.0079035440000002,0.002518892,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490762.0,EZ,1.0079035440000002,0.002539635,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490762.0,EZ,1.0079035440000002,0.001116991,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490763.0,EZ,1.0079035440000002,0.002613068,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490763.0,EZ,1.0079035440000002,0.002612114,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490764.0,EZ,1.0079035440000002,0.0022392270000000003,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490764.0,EZ,1.0079035440000002,0.002048016,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490764.0,EZ,1.0079035440000002,0.001917839,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490765.0,EZ,1.0079035440000002,0.001425982,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490765.0,EZ,1.0079035440000002,0.00126791,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490766.0,EZ,1.0079035440000002,0.00220108,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490766.0,EZ,1.0079035440000002,0.001680136,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490767.0,EZ,1.0079035440000002,0.0014560220000000002,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490767.0,EZ,1.0079035440000002,0.001811028,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490768.0,EZ,1.0079035440000002,0.001758099,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490768.0,EZ,1.0079035440000002,0.001255989,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490768.0,EZ,1.0079035440000002,0.0022671220000000003,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490769.0,EZ,1.0079035440000002,0.002176046,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490769.0,EZ,1.0079035440000002,0.002478123,1.0079035440000002,1.0079035440000002,1.0079035440000002,0.9
1620490770.0,EZ,1.0079035440000002,0.002274752,1.0079035440000002,1.0079035440000002,1.0081688640000002,0.9
1620490770.0,EZ,1.0081688640000002,0.001752138,1.0081688640000002,1.0081688640000002,1.0081688640000002,0.9
1620490771.0,EZ,1.0081688640000002,0.002643108,1.0081688640000002,1.0081688640000002,1.0081688640000002,0.9
1620490771.0,EZ,1.0081688640000002,0.002672911,1.0081688640000002,1.0081688640000002,1.0081688640000002,0.9
1620490772.0,EZ,1.0081688640000002,0.001882076,1.0081688640000002,1.0081688640000002,1.0081688640000002,0.9
1620490772.0,EZ,1.0081688640000002,0.002029896,1.0081688640000002,1.0081688640000002,1.0081688640000002,0.9
1620490773.0,EZ,1.0081688640000002,0.001262188,1.0081688640000002,1.0081688640000002,1.0081688640000002,0.9
1620490773.0,EZ,1.0081688640000002,0.002604723,1.0081688640000002,1.0081688640000002,1.0081688640000002,0.9
1620490773.0,EZ,1.0081688640000002,0.001743078,1.0081688640000002,1.0081688640000002,1.0081688640000002,0.9
1620490774.0,EZ,1.0081688640000002,0.001363039,1.0081688640000002,1.0081688640000002,1.0081688640000002,0.9
1620490774.0,EZ,1.0081688640000002,0.002246141,1.0081688640000002,1.0081688640000002,1.0081688640000002,0.9
1620490775.0,EZ,1.0081688640000002,0.002313375,1.0081688640000002,1.0081688640000002,1.0081688640000002,0.9
1620490775.0,EZ,1.0081688640000002,0.002641916,1.0081688640000002,1.0081688640000002,1.0081688640000002,0.9
1620490776.0,EZ,1.0081688640000002,0.00230813,1.0081688640000002,1.0081688640000002,1.008278154,0.9
1620490776.0,EZ,1.008278154,0.00249815,1.008278154,1.008278154,1.008278154,0.9
1620490777.0,EZ,1.008278154,0.001821041,1.008278154,1.008278154,1.008278154,0.9
1620490777.0,EZ,1.008278154,0.001371861,1.008278154,1.008278154,1.008278154,0.9
1620490778.0,EZ,1.008278154,0.002314091,1.008278154,1.008278154,1.008278154,0.9
1620490778.0,EZ,1.008278154,0.002702236,1.008278154,1.008278154,1.008278154,0.9
1620490778.0,EZ,1.008278154,0.002351046,1.008278154,1.008278154,1.008278154,0.9
1620490779.0,EZ,1.008278154,0.002209187,1.008278154,1.008278154,1.008278154,0.9
1620490779.0,EZ,1.008278154,0.002292871,1.008278154,1.008278154,1.008278154,0.9
1620490780.0,EZ,1.008278154,0.001190901,1.008278154,1.008278154,1.008278154,0.9
1620490780.0,EZ,1.008278154,0.002222776,1.008278154,1.008278154,1.008278154,0.9
1620490781.0,EZ,1.008278154,0.002622843,1.008278154,1.008278154,1.008278154,0.9
1620490781.0,EZ,1.008278154,0.002444029,1.008278154,1.008278154,1.008278154,0.9
1620490782.0,EZ,1.008278154,0.002426147,1.008278154,1.008278154,1.008278154,0.9
1620490782.0,EZ,1.008278154,0.001936913,1.008278154,1.008278154,1.008278154,0.9
1620490782.0,EZ,1.008278154,0.0022392270000000003,1.008278154,1.008278154,1.008278154,0.9
1620490783.0,EZ,1.008278154,0.002172947,1.008278154,1.008278154,1.008278154,0.9
1620490783.0,EZ,1.008278154,0.0027048590000000004,1.008278154,1.008278154,1.008278154,0.9
1620490784.0,EZ,1.008278154,0.002654076,1.008278154,1.008278154,1.008278154,0.9
1620490784.0,EZ,1.008278154,0.00208807,1.008278154,1.008278154,1.008278154,0.9
1620490785.0,EZ,1.008278154,0.002507925,1.008278154,1.008278154,1.008403086,0.9
1620490785.0,EZ,1.008403086,0.002743959,1.008403086,1.008403086,1.008403086,0.9
1620490786.0,EZ,1.008403086,0.001229048,1.008403086,1.008403086,1.008403086,0.9
1620490786.0,EZ,1.008403086,0.00258112,1.008403086,1.008403086,1.008403086,0.9
1620490787.0,EZ,1.008403086,0.001665831,1.008403086,1.008403086,1.008403086,0.9
1620490787.0,EZ,1.008403086,0.0019238,1.008403086,1.008403086,1.008403086,0.9
1620490787.0,EZ,1.008403086,0.002262115,1.008403086,1.008403086,1.008403086,0.9
1620490788.0,EZ,1.008403086,0.002562046,1.008403086,1.008403086,1.008403086,0.9
1620490788.0,EZ,1.008403086,0.001394987,1.008403086,1.008403086,1.008403086,0.9
1620490789.0,EZ,1.008403086,0.001123667,1.008403086,1.008403086,1.008403086,0.9
1620490789.0,EZ,1.008621791,0.002382994,1.008621791,1.008621791,1.008621791,0.9
1620490790.0,EZ,1.008621791,0.002532959,1.008621791,1.008621791,1.008621791,0.9
1620490790.0,EZ,1.008621791,0.0013799670000000002,1.008621791,1.008403086,1.008403086,0.9
1620490791.0,EZ,1.008403086,0.00129199,1.008403086,1.008403086,1.008418704,0.9
1620490791.0,EZ,1.008418704,0.001168728,1.008418704,1.008418704,1.008418704,0.9
1620490792.0,EZ,1.008418704,0.002639771,1.008418704,1.008418704,1.008418704,0.9
1620490792.0,EZ,1.008418704,0.001840115,1.008418704,1.008418704,1.008418704,0.9
1620490792.0,EZ,1.008418704,0.002421141,1.008418704,1.008418704,1.008434324,0.9
1620490793.0,EZ,1.008637417,0.001974106,1.008637417,1.008637417,1.008637417,0.9
1620490793.0,EZ,1.008637417,0.002110004,1.008637417,1.008637417,1.008637417,0.9
1620490794.0,EZ,1.008637417,0.000388145,1.008637417,1.008637417,1.008637417,0.9
1620490794.0,EZ,1.008637417,0.000752926,1.008637417,1.008637417,1.008637417,0.9
1620490795.0,EZ,1.008465563,0.000642061,1.008481184,1.008465563,1.008559294,0.9
1620490795.0,EZ,1.008574918,0.00065732,1.008574918,1.008574918,1.008621791,0.9
1620490796.0,EZ,1.008621791,0.002396345,1.008621791,1.008621791,1.008699923,0.9
1620490796.0,EZ,1.008699923,0.000652075,1.008715551,1.008715551,1.008731179,0.9
1620490797.0,EZ,1.008684296,0.000511885,1.008403086,1.008449943,1.008449943,0.9
1620490797.0,EZ,1.008449943,0.000582933,1.008465563,1.008465563,1.008496805,0.9
1620490797.0,EZ,1.008449943,0.00052309,1.008449943,1.008449943,1.008465563,0.9
1620490798.0,EZ,1.008512427,0.000649929,1.008512427,1.008559294,1.0088718559999998,0.9
1620490798.0,EZ,1.008153253,0.000510931,1.008246926,1.008325,1.008481184,0.9
1620490799.0,EZ,1.008481184,0.000406981,1.008481184,1.008481184,1.008872491,0.9
1620490799.0,EZ,1.008528049,0.000391006,1.008481184,1.008481184,1.008574918,0.9
1620490800.0,EZ,1.008621791,0.000402927,1.008574918,1.008621791,1.008621791,0.9
1620490800.0,EZ,1.008590542,0.000522852,1.008606166,1.008668669,1.008699923,0.9
1620490801.0,EZ,1.008699923,0.00041484800000000016,1.008699923,1.008699923,1.008590542,0.9
1620490801.0,EZ,1.008715551,0.000514984,1.008715551,1.008715551,1.008840591,0.9
1620490802.0,EZ,1.008934392,0.0005047319999999999,1.008934392,1.008934392,1.009059486,0.9
1620490802.0,EZ,1.008918757,0.000390053,1.008950027,1.007747539,1.008809328,0.9
1620490802.0,EZ,1.008809328,0.000370026,1.008246926,1.008950027,1.009012572,0.9
1620490803.0,EZ,1.008950027,0.000319958,1.008965663,1.008965663,0.998727316,0.9
1620490806.0,LTC,1.005055295,2.827661753,1.005055295,1.005320027,1.005288815,0.9
1620490807.0,LTC,1.005304421,0.000407934,1.005133305,1.005133305,1.005148909,0.9
1620490807.0,LTC,1.005117702,0.000473261,1.005117702,1.005133305,1.005180117,0.9
1620490808.0,LTC,1.005180117,0.00034618400000000003,1.005164513,1.005164513,1.005164513,0.9
1620490808.0,LTC,1.005164513,0.00037694,1.005164513,1.005164513,1.005195722,0.9
1620490809.0,RLC,1.005094869,0.000468969,1.005110473,1.005110473,1.004323077,0.9
1620490809.0,RLC,1.00445431,0.000427008,1.00445431,1.00445431,1.004438716,0.9
1620490809.0,RLC,1.004716775,0.00039196,1.004747972,1.00456348,1.004469904,0.9
1620490810.0,RLC,1.004469904,0.000524044,1.004469904,1.004469904,1.004501094,0.9
1620490810.0,RLC,1.004610274,0.000380039,1.004547883,1.004663529,1.004064612,0.9
1620490811.0,RLC,1.004267217,0.000351191,1.004267217,1.004267217,1.004469904,0.9
1620490811.0,RLC,1.004485499,0.000416994,1.004485499,1.004501094,1.004501094,0.9
1620548467.2123148,RLC,1.0045424529245792,367.57526779174805,0.994854704631298,0.994991934925764,0.9956262437889772,0.9
1620548899.8994648,ICX,1.0040291861414292,432.2272980213165,0.9982730553702992,0.9953889183401332,0.996706734593597,0.9
1620549444.584652,ICX,1.0049240599167677,544.2478289604187,1.0047175282544238,1.0049883307171017,1.0049883307171017,0.9
1620549445.020653,ICX,1.0049883307171017,0.00023126602172851557,0.9972931673884864,0.9972931673884864,0.99738102043725,0.9
1620549499.1662679,RLC,1.0047050616729252,53.69645595550537,0.999745304668898,0.999745304668898,0.999745304668898,0.9
1620549868.88516,ZEN,1.006484708968499,369.2108380794525,1.0061079052089017,1.0061079052089017,0.9960464159868996,0.9
1620549869.333301,XMR,1.0059039755570578,0.0006160736083984375,1.0059039755570578,1.0059632754436083,1.0059632754436083,0.9
1620549869.785216,XMR,1.0059632754436083,0.0004558563232421875,1.0059632754436083,1.0059632754436083,1.0059632754436083,0.9
1620549870.22603,KMD,1.0070345044407765,0.00025391578674316406,1.0070345044407765,1.0070345044407765,1.0070345044407765,0.9
1620549870.657689,BNT,1.0045103651256837,3.767013549804688e-05,1.0045103651256837,1.0045831768366955,1.0045831768366955,0.9
1620549871.114752,BNT,1.0043771507547097,6.127357482910156e-05,1.0044659564091478,1.0045535684433793,1.0046991875733993,0.9
1620549871.549472,BNT,1.0046263780083893,4.1961669921875e-05,1.0046263780083893,1.0046991875733993,1.0046263780083893,0.9
1620549871.988665,BNT,1.0046991875733993,6.604194641113281e-05,1.0046991875733993,1.0046115733932606,1.0046115733932606,0.9
1620549872.426094,BNT,1.0046843818853168,4.1961669921875e-05,1.0046115733932606,1.0046115733932606,1.0046115733932606,0.9
