start_time,crypto_code,e_roi,time_cost,ask,ask_q,ask_1,ask_1_q,bid_2,bid_2_q,roi_30,ask_30,ask_q_30,ask_1_30,ask_1_q_30,bid_2_30,bid_2_q_30,roi_100,ask_100,ask_q_100,ask_1_100,ask_1_q_100,bid_2_100,bid_2_q_100,roi_300,ask_300,ask_q_300,ask_1_300,ask_1_q_300,bid_2_300,bid_2_q_300
1621353715.6907382,AAVE,1.0036227317256154,116.8453540802002,0.078137,4.0,0.18735,0.116,0.014691999999999997,0.01,1.0010478825007734,0.078137,12.963,0.18741,0.163,0.014659,0.01,1.0010269201407005,0.078137,12.887,0.18778,0.06,0.014654,1.34,0.9989050814299448,0.07812899999999999,4.3,0.18778,0.06,0.014655,0.2
1621354245.816702,RLC,1.004073728383216,529.6651017665863,0.078024,0.961,0.002153,47.45,0.00016867,1.0,1.004073728383216,0.078024,0.961,0.002153,41.93,0.00016867,1.0,1.004073728383216,0.078024,0.961,0.002153,41.93,0.00016867,1.0,0.9959344005331408,0.07801699999999999,1.9680000000000002,0.002152,5.52,0.00016721,8.0
1621354246.2674599,ZRX,1.012489665003908,4.792213439941406e-05,0.07801799999999999,0.199,0.00049068,904.0,3.876e-05,8.0,1.012489665003908,0.07801799999999999,0.199,0.00049068,904.0,3.876e-05,8.0,1.012489665003908,0.07801799999999999,0.199,0.00049068,904.0,3.876e-05,8.0,1.0124118051404043,0.078024,0.961,0.00049068,904.0,3.876e-05,8.0
1621354246.752522,ZRX,1.0124118051404043,7.987022399902344e-05,0.078024,0.961,0.00049068,904.0,3.876e-05,8.0,1.0124118051404043,0.078024,0.961,0.00049068,904.0,3.876e-05,8.0,1.0124118051404043,0.078024,7.061,0.00049068,904.0,3.876e-05,8.0,1.0123339572507355,0.07803,0.013000000000000001,0.00049068,904.0,3.876e-05,8.0
1621354247.204908,ZRX,1.0122820653083895,7.915496826171875e-05,0.078034,1.033,0.00049068,904.0,3.876e-05,8.0,1.012191267209222,0.078041,0.742,0.00049068,904.0,3.876e-05,8.0,1.012191267209222,0.078041,4.342,0.00049068,904.0,3.876e-05,8.0,1.012191267209222,0.078041,0.742,0.00049068,904.0,3.876e-05,8.0
1621354247.641114,ADX,1.0033009714266998,0.0003361701965332031,0.078041,0.662,0.000288,349.0,2.255e-05,448.0,1.0033009714266998,0.078041,0.662,0.000288,349.0,2.255e-05,448.0,1.0033009714266998,0.078041,0.662,0.000288,349.0,2.255e-05,448.0,1.002838366114363,0.078077,4.3,0.000288,349.0,2.255e-05,448.0
1621354252.89024,ADX,1.0033165903488146,4.799267053604126,0.078109,3.6,0.000288,349.0,2.257e-05,448.0,1.0033165903488146,0.078109,3.6,0.000288,349.0,2.257e-05,448.0,1.0033165903488146,0.078109,3.6,0.000288,349.0,2.257e-05,448.0,1.0033165903488146,0.078109,3.6,0.000288,349.0,2.257e-05,448.0
1621354253.3412569,ADX,1.0033165903488146,0.0007679462432861327,0.078109,3.5839999999999996,0.000288,349.0,2.257e-05,448.0,1.0033165903488146,0.078109,3.5839999999999996,0.000288,349.0,2.257e-05,448.0,1.0033165903488146,0.078109,3.5839999999999996,0.000288,349.0,2.257e-05,448.0,1.0033165903488146,0.078109,3.5839999999999996,0.000288,349.0,2.257e-05,448.0
1621354253.7808142,ADX,1.0033165903488146,0.00027108192443847656,0.078109,3.444,0.000288,349.0,2.257e-05,448.0,1.0033165903488146,0.078109,3.444,0.000288,349.0,2.257e-05,448.0,1.0033165903488146,0.078109,3.7,0.000288,349.0,2.257e-05,448.0,1.0033165903488146,0.078109,0.256,0.000288,349.0,2.257e-05,448.0
1621354254.236095,ADX,1.0030854321240488,0.0006139278411865232,0.078127,0.053,0.000288,349.0,2.257e-05,448.0,1.0030854321240488,0.078127,0.053,0.000288,349.0,2.257e-05,448.0,1.0031624730297302,0.07812100000000001,0.565,0.000288,349.0,2.257e-05,448.0,1.003188155961489,0.07811900000000001,3.5010000000000003,0.000288,349.0,2.257e-05,448.0
1621354254.721683,ADX,1.003188155961489,0.00023818016052246094,0.07811900000000001,3.5010000000000003,0.000288,349.0,2.257e-05,448.0,1.003188155961489,0.07811900000000001,3.5010000000000003,0.000288,349.0,2.257e-05,448.0,1.003188155961489,0.07811900000000001,3.5010000000000003,0.000288,349.0,2.257e-05,448.0,1.003188155961489,0.07811900000000001,3.5010000000000003,0.000288,349.0,2.257e-05,448.0
1621354255.187809,ADX,1.003188155961489,0.0007388591766357423,0.07811900000000001,3.5010000000000003,0.000288,349.0,2.257e-05,448.0,1.003188155961489,0.07811900000000001,3.5010000000000003,0.000288,349.0,2.257e-05,448.0,1.003188155961489,0.07811900000000001,3.5010000000000003,0.000288,349.0,2.257e-05,448.0,1.0030854321240488,0.078127,6.176,0.000288,349.0,2.257e-05,448.0
1621354255.6451962,ADX,1.0030854321240488,0.0002081394195556641,0.078127,6.176,0.000288,349.0,2.257e-05,448.0,1.0030854321240488,0.078127,10.448,0.000288,349.0,2.257e-05,448.0,1.0030854321240488,0.078127,0.239,0.000288,349.0,2.257e-05,448.0,1.0031111111111108,0.078125,2.667,0.000288,349.0,2.257e-05,448.0
1621354256.104084,ADX,1.0031111111111108,0.0006086826324462893,0.078125,2.667,0.000288,349.0,2.257e-05,448.0,1.0031111111111108,0.078125,2.667,0.000288,349.0,2.257e-05,448.0,1.0031367914129712,0.078123,2.667,0.000288,349.0,2.257e-05,448.0,1.0030854321240488,0.078127,2.906,0.000288,349.0,2.257e-05,448.0
1621354256.5593786,ADX,1.0030854321240488,0.0005731582641601562,0.078127,2.906,0.000288,349.0,2.257e-05,448.0,1.0030854321240488,0.078127,2.906,0.000288,349.0,2.257e-05,448.0,1.0030854321240488,0.078127,2.906,0.000288,349.0,2.257e-05,448.0,1.0030854321240488,0.078127,2.906,0.000288,349.0,2.257e-05,448.0
