start_time,crypto_code,e_roi,time_cost,ask,ask_q,ask_1,ask_1_q,bid_2,bid_2_q,roi_30,ask_30,ask_q_30,ask_1_30,ask_1_q_30,bid_2_30,bid_2_q_30,roi_100,ask_100,ask_q_100,ask_1_100,ask_1_q_100,bid_2_100,bid_2_q_100,roi_300,ask_300,ask_q_300,ask_1_300,ask_1_q_300,bid_2_300,bid_2_q_300
1621440103.721801,AION,1.005640612409347,0.00030684471130371094,0.073,0.165,8.499999999999999e-05,0.31,6.24e-06,302.0,1.005654388496861,0.072999,1.787,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0046222282327826,0.073074,1.081,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0051862131623013,0.073033,1.064,8.499999999999999e-05,0.31,6.24e-06,120.0
1621440104.1510901,AION,1.0051862131623013,0.00026798248291015625,0.073033,1.031,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0051862131623013,0.073033,1.028,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0051862131623013,0.073033,0.648,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0052550351355969,0.073028,4.9,8.499999999999999e-05,0.31,6.24e-06,120.0
1621440104.577028,AION,1.005282566563722,0.00024509429931640625,0.073026,0.407,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0052963328433049,0.073025,0.46,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0053100994999224,0.073024,0.407,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0053651698970467,0.07302,0.852,8.499999999999999e-05,0.31,6.24e-06,120.0
1621440105.014997,AION,1.0058472933600378,0.0003359317779541016,0.07298500000000001,10.33,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0058472933600378,0.07298500000000001,10.33,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0058610751107415,0.07298400000000001,1.374,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0059575579413014,0.072977,4.9,8.499999999999999e-05,0.31,6.24e-06,120.0
1621440105.444184,AION,1.0059851278640952,0.0003139972686767578,0.072975,0.369,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0059851278640952,0.072975,0.369,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0060126992981289,0.072973,0.438,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0059575579413014,0.072977,0.637,8.499999999999999e-05,0.31,6.24e-06,120.0
1621440105.886065,XVG,1.0034577686231971,0.00011801719665527344,0.072962,4.9,1.12e-05,70078.0,8.2e-07,3412.0,1.0034577686231971,0.072962,4.9,1.12e-05,70078.0,8.2e-07,3412.0,0.991234064382733,0.072961,1.9980000000000002,1.12e-05,66666.0,8.1e-07,4373520.0,0.9912884105901912,0.07295700000000001,1.389,1.12e-05,66666.0,8.1e-07,4423097.0
1621440106.3172462,AION,1.0061367894562026,0.0002319812774658203,0.072964,1.042,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0061367894562026,0.072964,1.028,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0061367894562026,0.072964,0.996,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0058335119869888,0.072986,0.014,8.499999999999999e-05,0.31,6.24e-06,120.0
1621440106.7559118,AION,1.0046359764329145,0.00026178359985351557,0.073073,0.36200000000000004,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0046359764329145,0.073073,0.631,8.499999999999999e-05,0.31,6.24e-06,120.0,1.004649725009338,0.073072,0.863,8.499999999999999e-05,0.31,6.24e-06,120.0,1.0047047230782606,0.073068,1.845,8.499999999999999e-05,0.31,6.24e-06,120.0
1621440107.185227,AION,1.0047047230782606,0.0006058216094970702,0.073068,3.358,8.499999999999999e-05,0.31,6.24e-06,379.0,1.0047047230782606,0.073068,3.358,8.499999999999999e-05,0.31,6.24e-06,379.0,1.0047184735363757,0.073067,1.162,8.499999999999999e-05,0.31,6.24e-06,379.0,1.0047322243708752,0.07306599999999999,0.469,8.499999999999999e-05,0.31,6.24e-06,379.0
1621440107.617846,AION,1.0047322243708752,0.0006258487701416018,0.07306599999999999,1.1079999999999999,8.499999999999999e-05,0.31,6.24e-06,379.0,1.0047322243708752,0.07306599999999999,2.375,8.499999999999999e-05,0.31,6.24e-06,379.0,1.0047322243708752,0.07306599999999999,2.375,8.499999999999999e-05,0.31,6.24e-06,38.0,1.0048835083961722,0.073055,0.843,8.499999999999999e-05,0.31,6.24e-06,38.0
